step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
1345.0,-27.925634451915734,26,1127.0,221304.07416047322,0.10091572325199413
1350.0,-25.417748287375964,40,1097.0,249125.1152756448,0.09123597795197129
1355.0,-38.202672986560316,25,1169.0,239286.3096824103,0.09077117327273297
1360.0,-31.18614846614134,26,1124.0,236809.39401267027,0.09729277531336554
1365.0,-36.906222957183836,32,1167.0,222157.56563702083,0.09521926922330005
1370.0,-33.09410155547555,30,1225.0,227373.9018346886,0.09740985233017588
1375.0,-27.749653754761347,29,1202.0,228779.960934277,0.08494733715806253
1380.0,-22.12729844698465,30,1184.0,231274.99793274523,0.08350220464535928
1385.0,-32.70783614432704,27,1240.0,230041.37941530315,0.09185660342269635
1390.0,-30.441000569313157,25,1173.0,205382.2601258565,0.08827664398803474
1395.0,-24.47375406740342,29,1132.0,233271.78584005803,0.09598002309731
1400.0,-34.1221714473417,23,1158.0,209921.6923384395,0.09923301846228234
1405.0,-26.01079617819141,23,1132.0,246183.0539823335,0.1119299781512321
1410.0,-30.254346290494276,31,1117.0,250322.69190039232,0.10511969869751718
1415.0,-40.863112652994914,25,1141.0,231230.72120893217,0.10259404364996753
1420.0,-37.246718251890634,24,1107.0,217911.85282784034,0.10346847432137964
1425.0,-27.95703459448737,26,1052.0,208204.14202853196,0.10668129188272915
1430.0,-40.13312751801851,23,1103.0,235931.43375675046,0.10429644239142759
1435.0,-29.335414980234415,21,1044.0,219524.3475798248,0.09865960431254382
1440.0,-20.273976271425987,33,1017.0,252901.83442854567,0.08825329350442654
1445.0,-34.246394661080814,25,1043.0,235406.3027274939,0.10244573828686256
1450.0,-28.1082568650287,20,1007.0,232513.15726257212,0.11581169388517637
1455.0,-24.560214934426106,22,976.0,228704.76135056576,0.1182485363272967
1460.0,-37.180946443278835,24,994.0,221566.15711257924,0.09491299965583992
1465.0,-34.272725617788765,25,963.0,244634.0484684451,0.09818068632181952
1470.0,-22.454428055258575,30,965.0,242931.9318038873,0.11146511631002713
1475.0,-30.94780218231725,22,973.0,220086.0031043761,0.09948348070113694
1480.0,-31.027045333328612,23,910.0,229535.22988766234,0.09960583377232105
1485.0,-23.84746830453369,24,881.0,229186.89822097128,0.11162651370767167
1490.0,-37.5003051149945,25,919.0,216544.16434452066,0.09635572018556758
1495.0,-31.872893757831324,20,898.0,221062.02220545747,0.09025836966706573
1500.0,-27.053587505163097,24,844.0,222314.18355058483,0.09484604239246446
1505.0,-32.241701784567724,20,872.0,224006.35475969836,0.10440374342498514
1510.0,-34.37907359177084,17,830.0,196646.57943039585,0.11126304507170542
1515.0,-25.58564988179532,23,779.0,216862.95598193517,0.11555310925832367
1520.0,-33.455034473191176,22,821.0,208683.3711106489,0.10039970978064323
1525.0,-21.038310672485196,22,806.0,213738.42013865028,0.1080794741347855
1530.0,-27.209902264143558,33,771.0,231466.58427840006,0.09703811268929657
1535.0,-41.09633821497038,20,829.0,205197.50643588242,0.10251474402259485
1540.0,-28.511315004843844,22,809.0,206807.81612063842,0.10372691113389501
1545.0,-24.138520674084774,27,785.0,197753.06291297995,0.09453592441880247
1550.0,-34.36895644579241,25,850.0,203815.4350579468,0.08843904195093495
1555.0,-24.005000482071818,19,835.0,206580.33721784776,0.10508041740665497
1560.0,-26.01342823245556,25,790.0,215552.09894278305,0.11820305895126608
1565.0,-36.08794014377771,21,837.0,214362.20037624633,0.10022245470693095
1570.0,-26.188661312022305,25,822.0,215369.471163108,0.100379861594591
1575.0,-25.030355804382868,26,816.0,214337.75859444297,0.10719857025853256
1580.0,-30.657017579257797,23,869.0,182222.41076300727,0.08418434410788186
1585.0,-19.87879399197287,22,863.0,182413.23552101947,0.08718048540609931
1590.0,-20.224215483684834,27,850.0,196306.788340402,0.0913072827539241
1595.0,-40.35304045142795,20,891.0,169892.67306632327,0.09185048264680006
1600.0,-20.668315866776023,20,868.0,182400.44495330084,0.0860441042325983
1605.0,-18.25260785843935,25,835.0,185048.61482334067,0.09276947328816652
1610.0,-31.179285305205713,16,849.0,171797.4702080255,0.09919757934952989
1615.0,-20.122317742027125,18,803.0,166013.2138397554,0.09383762722384306
1620.0,-17.700401612733472,18,833.0,199877.67051158944,0.10645387026054216
1625.0,-27.648189399083567,18,846.0,168393.21455513762,0.11819562195195012
1630.0,-23.170881264617186,16,782.0,152974.6863572167,0.11712048519189558
1635.0,-18.790816536385012,18,708.0,180440.17111578237,0.11285485851336396
1640.0,-32.00312011789486,15,751.0,159812.06042023873,0.11697347378107237
1645.0,-20.870001353584954,18,776.0,184796.23124367892,0.128396102089882
1650.0,-29.38456271302709,19,778.0,170205.16111081615,0.13754221279167564
1655.0,-31.527291599403387,19,802.0,175890.61591420078,0.12738158150426285
1660.0,-20.975320509762575,19,753.0,167150.745082605,0.12064969834227657
1665.0,-22.124942149569264,20,665.0,175651.923944483,0.10376965726205321
1670.0,-27.399143276697792,15,707.0,168398.6596056268,0.11455759474876041
1675.0,-27.042138086900966,15,700.0,155647.46577816608,0.15282077663489793
1680.0,-22.066794342811995,19,703.0,159852.55186715742,0.1338706274514692
1685.0,-23.192280710981336,17,720.0,161922.95687854246,0.1254461732853167
1690.0,-20.768230098681038,17,664.0,155607.68782258919,0.1232855187536252
1695.0,-18.276249310968133,20,586.0,161075.2601387062,0.10447535930195173
1700.0,-25.484316624256294,13,619.0,154766.81028213416,0.13966426739905327
1705.0,-20.805402695061506,19,624.0,137265.89611883633,0.1462410055599246
1710.0,-13.213293374653716,23,638.0,125837.3971340405,0.10505880642900413
1715.0,-15.885014949375377,19,665.0,137132.28618338195,0.10369848874622288
1720.0,-14.611001715675,17,636.0,136958.55112160245,0.1366877094990439
1725.0,-16.89361435862535,15,552.0,116787.5232315598,0.1108756080563039
1730.0,-20.025203999462367,13,570.0,101412.88707506716,0.1344786730192743
1735.0,-12.292229754187213,12,562.0,88617.15847721885,0.1212961229844186
1740.0,-6.847710446916238,21,553.0,124587.29613549753,0.13258292271485256
1745.0,-23.95892938533784,16,572.0,137846.3998359869,0.1711921458100241
1750.0,-19.538930933718778,10,507.0,128908.0514894745,0.21044079643227329
1755.0,-12.105265032529624,15,444.0,119828.63747261144,0.15088328725245548
1760.0,-20.404534434800286,17,481.0,101444.94668249866,0.15188878721116064
1765.0,-15.523630328016498,11,457.0,97461.8220840043,0.15928552481783273
1770.0,-8.877227738966061,15,407.0,101387.49350624123,0.1245549406398263
1775.0,-12.876799215947896,9,401.0,113158.25190572612,0.2003742942491482
1780.0,-17.08185031335253,10,349.0,106861.99506513498,0.27231597309239347
1785.0,-9.891524808499893,14,307.0,87544.25387634561,0.16040908099940807
1790.0,-12.000275675672814,11,311.0,85808.9336237813,0.15893047269730562
1795.0,-7.33112398381964,8,281.0,120990.44537146718,0.23494017062450465
1800.0,-12.009248708405163,8,238.0,83204.73078659286,0.2718064939624824
1805.0,-18.053999674420645,10,231.0,87714.79625849433,0.22369818269831307
1810.0,-13.967868624477829,11,213.0,62748.94223129225,0.175927793257506
1815.0,-5.395900959895168,12,219.0,57676.62965635252,0.08095974412622152
1820.0,-8.527886354594282,9,213.0,68454.87701393793,0.1167580264964286
1825.0,-5.482880987472489,6,180.0,94094.71091613655,0.2347374885352385
1830.0,-0.07250296647064326,8,156.0,104464.88290197466,0.3735679421917207
1835.0,-21.62852694010779,5,155.0,60657.10203404988,0.3392141779039706
1840.0,-11.451889438680102,6,124.0,77616.2444342922,0.3405426696382592
1845.0,-4.005947024594209,10,102.0,77217.32921833436,0.34451935670297423
1850.0,-17.01552660795687,5,110.0,62857.55428568384,0.2215052316806867
1855.0,-3.549105115808419,5,79.0,68119.48435570467,0.2512356544777933
1860.0,-5.781493350088964,6,73.0,51453.54125892172,0.19207341762801114
1865.0,-10.093786487834032,5,57.0,38480.27476404596,0.17776948237693663
1870.0,-0.07335745012506077,4,49.0,61054.25238387946,0.33726345549324116
1875.0,-0.6717034624314877,4,51.0,41407.406376999155,0.4015252102728132
1880.0,-8.397708449227093,1,31.0,24736.882536127338,0.3465541629995848
1885.0,-6.368302709020694,3,12.0,30002.86790070252,0.2709220505276689
1890.0,-4.078172043402371,6,34.0,17060.291148234843,0.19682453439829026
