step_time,reward,total_stopped,total_wait_time,total_CO2_emission,average_speed
1005.0,-0.8932420726157159,26,565.0,204209.40511832887,0.10675792738428413
1010.0,-0.8710906260899318,22,617.0,213031.0583770692,0.12890937391006815
1015.0,-0.8666682895999129,25,615.0,205321.83604088955,0.13333171040008707
1020.0,-0.8921444365431301,30,607.0,210680.48366646265,0.10785556345686981
1025.0,-0.8915958072413137,25,679.0,212155.38282746603,0.10840419275868624
1030.0,-0.8724511372399165,20,685.0,223830.13208752006,0.12754886276008348
1035.0,-0.8891793671672782,31,689.0,225892.71929438674,0.11082063283272178
1040.0,-0.8825274793155836,22,734.0,208911.00258051403,0.11747252068441635
1045.0,-0.8703409715968204,22,726.0,213922.1145454854,0.12965902840317955
1050.0,-0.8876677163898361,25,695.0,223010.8898883298,0.11233228361016392
1055.0,-0.8784321405380885,26,758.0,207830.69858590688,0.12156785946191154
1060.0,-0.8960247516740956,24,765.0,205476.87683773044,0.10397524832590446
1065.0,-0.9106419692941381,35,771.0,209527.83790890736,0.08935803070586186
1070.0,-0.9025159358196555,26,843.0,205870.40078615947,0.09748406418034448
1075.0,-0.88953954787701,24,829.0,241355.06562792178,0.11046045212299005
1080.0,-0.8905995057306157,31,794.0,246916.65999259416,0.10940049426938428
1085.0,-0.8904684938029942,25,859.0,222885.52344758064,0.10953150619700584
1090.0,-0.8961062601369515,24,860.0,223173.04159118148,0.10389373986304853
1095.0,-0.8927269962967941,27,839.0,224078.07926142632,0.10727300370320592
1100.0,-0.8911902848098254,21,875.0,234243.47615223462,0.10880971519017459
1105.0,-0.896924921288088,22,857.0,234348.7121304046,0.10307507871191204
1110.0,-0.9030280877936203,25,837.0,221469.05019169868,0.09697191220637973
1115.0,-0.9019510644458384,23,870.0,246638.19269725977,0.0980489355541616
1120.0,-0.8982367871279632,20,854.0,218160.0637482642,0.10176321287203681
1125.0,-0.899666379106857,24,846.0,226190.71283779445,0.10033362089314302
1130.0,-0.8992339620088242,20,887.0,208786.41807693674,0.10076603799117582
1135.0,-0.9056078579304879,24,872.0,221912.4237595063,0.09439214206951212
1140.0,-0.9007903968918467,27,872.0,245704.9497169587,0.09920960310815334
1145.0,-0.898924153178081,21,897.0,239817.722088397,0.10107584682191896
1150.0,-0.898489633161147,25,889.0,221246.96997658574,0.10151036683885291
1155.0,-0.8969925371778172,29,848.0,228054.2961306779,0.10300746282218273
1160.0,-0.8901642125858987,23,906.0,228416.30690961232,0.10983578741410131
1165.0,-0.9004618601401315,23,866.0,232980.9507515761,0.09953813985986844
1170.0,-0.8973377350923822,29,851.0,267087.3214303753,0.10266226490761772
1175.0,-0.906998409168472,29,912.0,226357.77802761534,0.09300159083152809
1180.0,-0.8991302874842363,26,881.0,240297.4360073287,0.10086971251576368
1185.0,-0.8991042816438565,28,872.0,250298.43627149396,0.1008957183561435
1190.0,-0.906318291013473,20,894.0,221514.7579623007,0.093681708986527
1195.0,-0.9052877474540257,24,879.0,217479.45417837863,0.0947122525459743
1200.0,-0.9039720772113774,30,846.0,253105.55774222297,0.09602792278862261
1205.0,-0.9050461843874819,26,909.0,253325.2054166416,0.09495381561251819
1210.0,-0.9038126656353485,22,922.0,234329.6590378936,0.09618733436465159
1215.0,-0.9020721058456522,29,914.0,246226.88903145728,0.09792789415434779
1220.0,-0.897731101221973,24,970.0,220879.06412693058,0.10226889877802706
1225.0,-0.9014793783033598,24,955.0,221888.04419225402,0.09852062169664025
1230.0,-0.9008945291857745,28,932.0,234935.53119524915,0.09910547081422545
1235.0,-0.908935546262891,25,986.0,225013.2147656067,0.09106445373710902
1240.0,-0.8946900184841412,22,969.0,236128.37034788696,0.10530998151585881
1245.0,-0.887555730826809,25,926.0,243877.38130883078,0.11244426917319092
1250.0,-0.9030762529938621,27,983.0,222791.73425040708,0.09692374700613798
1255.0,-0.9091486647465026,25,969.0,207500.13412605837,0.09085133525349742
1260.0,-0.9046521389301697,31,947.0,239153.30460808153,0.09534786106983027
1265.0,-0.8946015306187728,24,1007.0,244368.18570471,0.10539846938122718
1270.0,-0.8960421370868759,22,974.0,220557.958092677,0.10395786291312417
1275.0,-0.903246495285441,26,922.0,226821.88726980644,0.09675350471455901
1280.0,-0.902913467939055,25,980.0,218912.0096656791,0.09708653206094499
1285.0,-0.8992395426034328,26,980.0,243639.58644572843,0.10076045739656729
1290.0,-0.9142240174840376,38,959.0,240465.83971323184,0.08577598251596237
1295.0,-0.903959670523691,26,1026.0,213819.39056218608,0.09604032947630901
1300.0,-0.9012921133572109,22,1008.0,219739.34289999117,0.09870788664278901
1305.0,-0.8962288338504237,29,951.0,237677.1502344602,0.10377116614957622
1310.0,-0.8901495110346354,27,1009.0,234713.33438777164,0.1098504889653647
1315.0,-0.9014216487553405,27,1001.0,221339.486581286,0.09857835124465948
1320.0,-0.9077124104707246,28,975.0,215824.76530492445,0.09228758952927536
1325.0,-0.9057338475072008,27,1029.0,229390.09780338008,0.0942661524927993
